,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s),wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2020-05-08 22:00:00,23.99,27.83,1.54,33.37,24.04,1.54,133.75,0,401,-0.04,0.0,0.0,0.89,97160.97,0.94,0.0,-0.0
2020-05-08 23:00:00,23.56,27.4,1.52,32.89,23.76,1.52,139.36,0,396,-0.04,0.0,0.0,0.91,97202.41,0.96,0.0,-0.0
2020-05-09 00:00:00,22.91,26.86,1.5,31.82,23.13,1.5,147.03,0,396,-0.04,0.0,0.0,0.92,97201.51,0.91,0.0,-0.0
2020-05-09 01:00:00,22.54,26.47,1.42,31.3,22.76,1.42,148.84,0,394,-0.04,0.0,0.0,0.93,97165.98,0.73,0.0,-0.0
2020-05-09 02:00:00,22.22,26.1,1.27,30.84,22.34,1.27,159.15,0,395,-0.04,0.0,0.0,0.94,97112.63,0.3,0.0,-0.0
2020-05-09 03:00:00,22.43,26.01,1.37,31.05,22.37,1.37,171.68,0,395,-0.04,0.0,0.0,0.93,97047.88,0.22,0.0,-0.0
2020-05-09 04:00:00,21.96,25.57,2.15,30.33,22.04,2.15,168.7,0,394,-0.04,0.0,0.0,0.94,97035.87,0.37,0.01,-0.0
2020-05-09 05:00:00,21.81,25.28,2.32,29.98,22.01,2.32,161.92,0,388,-0.04,0.0,0.0,0.93,97031.18,0.54,0.01,-0.0
2020-05-09 06:00:00,21.98,25.18,2.09,30.22,22.23,2.09,153.51,0,402,-0.04,0.0,0.0,0.93,97072.94,0.61,0.01,-0.0
2020-05-09 07:00:00,22.16,25.09,2.31,30.6,22.35,2.31,138.78,8,392,2.78,0.0,5.0,0.93,97116.32,0.72,0.02,-0.0
2020-05-09 08:00:00,23.65,25.77,1.88,32.95,22.94,1.88,128.51,114,393,63.81,285.0,51.0,0.9,97210.01,0.64,0.01,-0.0
2020-05-09 09:00:00,25.36,26.74,2.16,35.12,23.82,2.16,124.7,274,405,181.54,405.0,92.0,0.84,97215.25,0.39,0.0,-0.0
2020-05-09 10:00:00,26.94,27.79,2.63,36.95,25.02,2.63,120.41,417,405,312.43,490.0,106.0,0.78,97281.0,0.26,0.0,-0.0
2020-05-09 11:00:00,28.7,29.16,2.62,39.29,26.31,2.62,117.67,636,416,466.97,598.0,169.0,0.73,97247.79,0.19,0.01,-0.0
2020-05-09 12:00:00,30.17,30.5,2.53,40.27,27.3,2.53,112.17,767,410,643.26,742.0,124.0,0.65,97190.27,0.45,0.02,-0.0
2020-05-09 13:00:00,31.26,31.63,2.4,40.72,27.92,2.4,106.35,737,421,581.43,652.0,156.0,0.58,97072.97,0.65,0.02,-0.0
2020-05-09 14:00:00,30.8,31.85,2.4,39.86,28.3,2.4,101.96,593,431,402.54,472.0,191.0,0.58,96958.33,0.66,0.01,-0.0
2020-05-09 15:00:00,29.36,31.41,2.16,38.98,28.32,2.16,102.74,444,432,291.69,388.0,152.0,0.66,96905.86,0.35,0.25,-0.0
2020-05-09 16:00:00,28.47,31.21,1.96,38.76,27.88,1.96,106.21,437,422,340.77,573.0,97.0,0.72,96887.69,0.33,0.22,-0.0
2020-05-09 17:00:00,28.11,31.08,1.55,38.55,27.48,1.55,120.48,251,420,182.36,461.0,69.0,0.75,96901.66,0.39,0.81,-0.0
2020-05-09 18:00:00,26.33,30.08,1.05,36.38,26.75,1.05,117.89,76,418,46.69,282.0,30.0,0.81,96948.44,0.42,0.01,-0.0
2020-05-09 19:00:00,24.92,29.16,1.39,35.86,26.0,1.39,123.31,1,413,0.14,0.0,1.0,0.93,96994.46,0.36,0.04,-0.0
2020-05-09 20:00:00,24.15,28.55,1.92,34.44,25.21,1.92,112.0,0,408,-0.04,0.0,0.0,0.93,97051.12,0.28,0.13,-0.0
2020-05-09 21:00:00,24.3,28.39,2.08,34.58,25.08,2.08,108.37,0,410,-0.04,0.0,0.0,0.92,97114.58,0.35,0.08,-0.0
2020-05-09 22:00:00,24.34,28.18,2.14,34.39,25.16,2.14,100.39,0,405,-0.04,0.0,0.0,0.91,97200.46,0.35,0.55,-0.0
2020-05-09 23:00:00,23.62,27.6,2.23,33.4,24.91,2.23,96.16,0,405,-0.04,0.0,0.0,0.93,97257.86,0.54,1.3,-0.0
2020-05-10 00:00:00,22.65,26.9,2.24,31.83,24.28,2.24,97.57,0,409,-0.04,0.0,0.0,0.95,97289.69,0.48,1.18,-0.0
2020-05-10 01:00:00,22.59,26.66,2.19,31.82,24.31,2.19,102.37,0,414,-0.04,0.0,0.0,0.96,97203.28,0.38,1.6,-0.0
2020-05-10 02:00:00,22.4,26.37,2.3,31.59,24.05,2.3,91.25,0,419,-0.04,0.0,0.0,0.97,97190.88,0.43,1.96,-0.0
2020-05-10 03:00:00,22.49,26.24,2.31,31.89,24.17,2.31,79.56,0,428,-0.04,0.0,0.0,0.98,97132.94,0.57,2.81,-0.0
2020-05-10 04:00:00,22.36,25.99,2.09,31.76,24.03,2.09,84.97,0,409,-0.04,0.0,0.0,0.98,97149.7,0.72,0.39,-0.0
2020-05-10 05:00:00,22.36,25.83,1.81,31.9,24.01,1.81,91.08,0,422,-0.04,0.0,0.0,0.99,97130.94,0.74,0.6,-0.0
2020-05-10 06:00:00,22.27,25.62,1.81,31.81,23.92,1.81,83.3,0,412,-0.04,0.0,0.0,1.0,97178.6,0.87,1.16,-0.0
2020-05-10 07:00:00,22.51,25.6,1.72,31.98,23.93,1.72,88.85,3,424,0.44,0.0,3.0,0.98,97250.86,0.83,1.36,-0.0
2020-05-10 08:00:00,22.49,25.5,1.87,32.08,23.64,1.87,104.64,49,423,5.31,23.0,44.0,0.99,97247.98,0.51,0.46,-0.0
2020-05-10 09:00:00,23.71,26.16,2.47,33.89,23.93,2.47,97.59,239,407,116.16,260.0,123.0,0.95,97325.39,0.8,0.17,-0.0
2020-05-10 10:00:00,24.55,26.72,3.12,35.18,24.2,3.12,91.38,313,416,179.24,281.0,135.0,0.93,97384.0,0.77,0.07,-0.0
2020-05-10 11:00:00,25.53,27.48,4.02,36.75,24.59,4.02,83.78,457,414,294.49,378.0,163.0,0.91,97344.24,0.78,0.07,-0.0
2020-05-10 12:00:00,27.26,28.77,4.19,38.68,25.73,4.19,78.5,613,422,349.93,404.0,263.0,0.83,97285.53,0.88,0.08,-0.0
2020-05-10 13:00:00,28.1,29.65,4.0,39.62,26.44,4.0,75.07,649,421,436.9,491.0,213.0,0.8,97183.05,0.97,0.05,-0.0
2020-05-10 14:00:00,29.09,30.67,3.7,40.26,27.13,3.7,74.98,712,427,471.73,555.0,241.0,0.74,97056.66,0.97,0.03,-0.0
2020-05-10 15:00:00,28.8,30.92,3.44,39.43,27.49,3.44,78.4,589,426,365.67,488.0,224.0,0.72,96971.04,0.97,0.02,-0.0
2020-05-10 16:00:00,27.64,30.51,3.17,37.67,27.41,3.17,80.84,386,411,266.71,450.0,120.0,0.75,96932.26,0.99,0.02,-0.0
2020-05-10 17:00:00,26.63,30.02,2.64,36.41,26.76,2.64,82.73,241,414,154.72,393.0,87.0,0.78,96906.98,1.0,0.01,-0.0
2020-05-10 18:00:00,24.89,29.01,2.61,34.14,25.93,2.61,90.19,83,413,44.53,271.0,39.0,0.84,96976.68,1.0,0.02,-0.0
2020-05-10 19:00:00,24.31,28.48,2.56,33.13,25.13,2.56,101.37,0,409,0.06,0.0,1.0,0.84,97011.41,0.98,0.01,-0.0
2020-05-10 20:00:00,23.58,27.87,2.51,32.33,24.21,2.51,107.08,0,406,-0.04,0.0,0.0,0.87,97039.6,1.0,0.0,-0.0
2020-05-10 21:00:00,23.31,27.5,2.37,32.32,23.84,2.37,109.94,0,407,-0.04,0.0,0.0,0.9,97101.94,0.99,0.0,-0.0
2020-05-10 22:00:00,22.89,27.06,2.36,31.81,23.37,2.36,101.24,0,406,-0.04,0.0,0.0,0.92,97146.96,1.0,0.0,-0.0
2020-05-10 23:00:00,22.7,26.74,2.31,31.66,23.17,2.31,95.41,0,399,-0.04,0.0,0.0,0.94,97188.34,0.99,0.0,-0.0
2020-05-11 00:00:00,22.56,26.46,2.34,31.57,22.87,2.34,95.36,0,409,-0.04,0.0,0.0,0.95,97190.59,0.98,0.0,-0.0
2020-05-11 01:00:00,22.52,26.23,2.28,31.54,22.84,2.28,97.03,0,408,-0.04,0.0,0.0,0.95,97131.68,0.99,0.0,-0.0
2020-05-11 02:00:00,22.4,25.99,2.11,31.28,22.7,2.11,92.42,0,410,-0.04,0.0,0.0,0.95,97089.73,1.0,0.0,-0.0
2020-05-11 03:00:00,22.46,25.83,2.01,31.48,22.81,2.01,86.08,0,406,-0.04,0.0,0.0,0.95,97037.35,0.95,0.0,-0.0
2020-05-11 04:00:00,22.35,25.58,2.02,31.33,22.71,2.02,85.89,0,389,-0.04,0.0,0.0,0.96,97041.09,0.92,0.0,-0.0
2020-05-11 05:00:00,21.9,25.17,2.03,30.62,22.25,2.03,88.64,0,402,-0.04,0.0,0.0,0.97,97043.51,0.97,0.0,-0.0
2020-05-11 06:00:00,21.89,24.98,2.22,30.62,22.16,2.22,94.97,0,395,-0.04,0.0,0.0,0.97,97082.43,0.98,0.0,-0.0
2020-05-11 07:00:00,22.13,24.92,2.37,30.81,22.29,2.37,97.78,7,391,1.28,0.0,6.0,0.95,97103.2,0.99,0.0,-0.0
2020-05-11 08:00:00,23.65,25.61,2.13,32.88,22.91,2.13,96.61,113,387,42.12,189.0,71.0,0.9,97139.42,0.98,0.0,-0.0
2020-05-11 09:00:00,26.07,26.94,2.45,35.4,24.38,2.45,88.4,309,387,168.15,378.0,142.0,0.78,97195.38,0.97,0.0,-0.0
2020-05-11 10:00:00,27.85,28.18,3.25,36.87,25.7,3.25,80.92,518,394,339.24,535.0,179.0,0.69,97293.9,0.98,0.0,-0.0
2020-05-11 11:00:00,28.66,29.1,4.15,36.95,26.44,4.15,79.07,675,400,473.09,609.0,203.0,0.63,97266.92,0.98,0.03,-0.0
2020-05-11 12:00:00,29.85,30.2,4.63,37.97,27.1,4.63,79.92,673,407,429.16,497.0,244.0,0.58,97236.95,0.96,0.01,-0.0
2020-05-11 13:00:00,30.25,30.96,4.45,38.27,27.29,4.45,81.77,716,418,453.57,511.0,263.0,0.56,97130.76,0.98,0.02,-0.0
2020-05-11 14:00:00,30.39,31.55,4.23,38.55,27.68,4.23,82.34,720,407,559.31,660.0,161.0,0.56,97072.29,0.97,0.01,-0.0
2020-05-11 15:00:00,29.71,31.52,3.79,37.78,27.71,3.79,85.88,505,416,346.17,464.0,159.0,0.58,97005.38,0.95,0.0,-0.0
2020-05-11 16:00:00,29.97,31.83,3.44,38.4,27.65,3.44,91.27,388,419,232.55,393.0,156.0,0.59,96986.03,0.89,0.0,-0.0
2020-05-11 17:00:00,28.68,31.23,3.02,37.19,27.35,3.02,98.66,266,407,168.03,428.0,99.0,0.64,96999.42,0.66,0.0,-0.0
2020-05-11 18:00:00,26.27,29.89,2.95,35.04,26.51,2.95,105.02,84,408,42.41,260.0,42.0,0.75,96984.42,0.45,0.0,-0.0
2020-05-11 19:00:00,25.14,29.08,2.87,34.22,25.72,2.87,114.29,1,407,0.06,0.0,1.0,0.81,97028.47,0.42,0.0,-0.0
2020-05-11 20:00:00,24.26,28.39,2.86,33.32,24.83,2.86,122.35,0,403,-0.04,0.0,0.0,0.86,97069.5,0.37,0.0,-0.0
2020-05-11 21:00:00,23.84,27.93,2.73,32.84,24.34,2.73,128.59,0,401,-0.04,0.0,0.0,0.88,97121.61,0.49,0.0,-0.0
2020-05-11 22:00:00,23.63,27.57,2.62,32.69,24.1,2.62,122.92,0,395,-0.04,0.0,0.0,0.89,97146.12,0.42,0.0,-0.0
2020-05-11 23:00:00,23.22,27.13,2.54,32.1,23.61,2.54,113.46,0,395,-0.04,0.0,0.0,0.9,97158.94,0.42,0.0,-0.0
2020-05-12 00:00:00,22.52,26.54,2.49,30.96,22.91,2.49,104.67,0,391,-0.04,0.0,0.0,0.91,97166.71,0.36,0.0,-0.0
2020-05-12 01:00:00,22.48,26.27,2.47,30.83,22.86,2.47,97.44,0,386,-0.04,0.0,0.0,0.91,97130.93,0.73,0.0,-0.0
2020-05-12 02:00:00,22.03,25.82,2.51,30.02,22.34,2.51,88.96,0,391,-0.04,0.0,0.0,0.91,97089.7,0.79,0.0,-0.0
2020-05-12 03:00:00,21.96,25.56,2.42,29.87,22.29,2.42,82.82,0,389,-0.04,0.0,0.0,0.91,97008.82,0.92,0.0,-0.0
2020-05-12 04:00:00,21.75,25.25,2.29,29.61,22.08,2.29,86.0,0,397,-0.04,0.0,0.0,0.92,97012.64,0.85,0.0,-0.0
2020-05-12 05:00:00,21.42,24.9,2.27,29.08,21.69,2.27,92.44,0,397,-0.04,0.0,0.0,0.92,97012.2,0.83,0.0,-0.0
2020-05-12 06:00:00,21.53,24.75,2.39,29.15,21.69,2.39,98.2,0,395,-0.04,0.0,0.0,0.91,97010.59,0.88,0.0,-0.0
2020-05-12 07:00:00,22.96,25.28,2.67,31.29,23.01,2.67,86.05,7,389,1.38,0.0,6.0,0.88,97021.27,0.92,0.0,-0.0
2020-05-12 08:00:00,24.84,26.16,2.57,34.23,23.98,2.57,84.64,127,386,66.77,302.0,61.0,0.85,97056.15,0.92,0.0,-0.0
2020-05-12 09:00:00,26.97,27.4,2.72,36.3,25.1,2.72,81.27,350,384,249.67,563.0,101.0,0.74,97075.3,0.84,0.0,-0.0
2020-05-12 10:00:00,28.12,28.35,3.65,36.96,25.91,3.65,79.98,536,393,379.19,599.0,158.0,0.67,97119.11,0.89,0.0,-0.0
2020-05-12 11:00:00,28.94,29.29,3.94,37.53,26.64,3.94,79.46,699,393,545.55,704.0,154.0,0.63,97095.82,0.75,0.0,-0.0
2020-05-12 12:00:00,30.6,30.76,4.05,38.7,27.47,4.05,80.24,822,397,696.94,809.0,125.0,0.55,97026.85,0.14,0.0,-0.0
2020-05-12 13:00:00,30.68,31.4,3.66,38.44,27.74,3.66,83.15,785,403,621.34,702.0,164.0,0.54,96934.17,0.19,0.0,-0.0
2020-05-12 14:00:00,31.36,32.28,3.33,38.99,28.24,3.33,85.26,733,413,556.4,658.0,177.0,0.51,96855.66,0.32,0.0,-0.0
2020-05-12 15:00:00,30.98,32.39,3.16,39.04,28.25,3.16,87.98,466,429,254.65,342.0,211.0,0.54,96798.47,0.67,0.0,-0.0
2020-05-12 16:00:00,30.7,32.47,2.72,39.11,28.08,2.72,91.16,404,427,245.44,416.0,159.0,0.56,96763.25,0.88,0.0,-0.0
2020-05-12 17:00:00,29.76,32.03,2.26,38.53,27.72,2.26,99.24,203,428,87.66,224.0,116.0,0.61,96804.91,0.69,0.0,-0.0
2020-05-12 18:00:00,27.07,30.56,2.39,36.17,26.85,2.39,101.41,72,421,31.83,197.0,41.0,0.73,96800.27,0.45,0.0,-0.0
2020-05-12 19:00:00,24.81,29.19,2.61,33.39,25.62,2.61,102.0,1,404,0.1,0.0,1.0,0.8,96873.6,0.16,0.0,-0.0
2020-05-12 20:00:00,24.18,28.61,2.61,32.79,24.51,2.61,105.4,0,402,-0.04,0.0,0.0,0.84,96903.81,0.14,0.0,-0.0
2020-05-12 21:00:00,23.53,28.01,2.59,31.99,23.77,2.59,110.09,0,395,-0.04,0.0,0.0,0.86,96932.95,0.15,0.0,-0.0
2020-05-12 22:00:00,23.02,27.48,2.63,31.17,23.2,2.63,107.88,0,389,-0.04,0.0,0.0,0.87,96952.82,0.11,0.0,-0.0
2020-05-12 23:00:00,22.99,27.2,2.59,31.15,23.14,2.59,103.12,0,389,-0.04,0.0,0.0,0.87,96967.67,0.05,0.0,-0.0
2020-05-13 00:00:00,22.39,26.65,2.38,30.38,22.53,2.38,98.58,0,389,-0.04,0.0,0.0,0.89,96982.99,0.09,0.0,-0.0
2020-05-13 01:00:00,22.22,26.32,2.3,30.14,22.34,2.3,102.74,0,388,-0.04,0.0,0.0,0.9,96969.58,0.1,0.0,-0.0
2020-05-13 02:00:00,21.55,25.75,2.18,29.13,21.69,2.18,105.86,0,388,-0.04,0.0,0.0,0.91,96928.47,0.11,0.0,-0.0
2020-05-13 03:00:00,21.4,25.44,1.94,28.99,21.63,1.94,107.59,0,384,-0.04,0.0,0.0,0.92,96898.88,0.1,0.0,-0.0
2020-05-13 04:00:00,21.5,25.27,1.86,29.18,21.69,1.86,107.31,0,383,-0.04,0.0,0.0,0.92,96879.42,0.11,0.0,-0.0
2020-05-13 05:00:00,21.3,24.95,1.84,28.96,21.57,1.84,97.6,0,379,-0.04,0.0,0.0,0.93,96862.25,0.01,0.0,-0.0
2020-05-13 06:00:00,21.09,24.62,1.85,28.75,21.43,1.85,97.56,0,375,-0.04,0.0,0.0,0.94,96910.92,0.02,0.0,-0.0
2020-05-13 07:00:00,21.85,24.8,1.81,29.79,21.68,1.81,85.73,9,373,3.71,0.0,6.0,0.92,97007.21,0.01,0.0,-0.0
2020-05-13 08:00:00,24.17,25.9,1.47,33.23,22.71,1.47,83.97,144,376,94.58,430.0,50.0,0.86,97055.35,0.04,0.0,-0.0
2020-05-13 09:00:00,27.15,27.58,1.38,36.69,24.4,1.38,88.01,362,386,286.61,648.0,76.0,0.75,97091.94,0.09,0.0,-0.0
2020-05-13 10:00:00,28.92,28.88,1.75,38.28,25.89,1.75,84.8,573,391,475.73,754.0,98.0,0.66,97122.68,0.2,0.06,-0.0
2020-05-13 11:00:00,29.54,29.73,2.59,38.33,26.78,2.59,69.48,695,402,571.31,739.0,124.0,0.62,97075.9,0.57,0.1,-0.0
2020-05-13 12:00:00,30.82,30.82,2.83,39.6,27.49,2.83,65.5,581,421,433.12,504.0,148.0,0.57,97012.96,0.46,0.01,-0.0
2020-05-13 13:00:00,31.17,31.52,2.81,39.96,27.54,2.81,62.98,674,417,502.54,569.0,172.0,0.56,96922.77,0.63,0.01,-0.0
2020-05-13 14:00:00,31.69,32.26,2.54,40.58,27.96,2.54,58.3,640,419,472.47,560.0,168.0,0.55,96889.47,0.74,0.0,-0.0
2020-05-13 15:00:00,31.17,32.33,2.46,39.8,28.12,2.46,53.03,507,417,373.84,503.0,133.0,0.56,96793.46,0.91,0.0,-0.0
2020-05-13 16:00:00,30.85,32.39,2.41,39.52,28.21,2.41,52.56,414,409,298.24,507.0,116.0,0.57,96800.65,0.75,0.0,-0.0
2020-05-13 17:00:00,30.07,32.06,1.9,38.96,27.86,1.9,63.94,254,411,168.76,433.0,86.0,0.6,96743.66,0.62,0.0,-0.0
2020-05-13 18:00:00,26.94,30.38,1.47,36.22,26.92,1.47,88.72,80,408,55.42,345.0,26.0,0.74,96794.58,0.32,0.0,-0.0
2020-05-13 19:00:00,24.99,29.18,1.86,34.68,25.45,1.86,96.33,0,403,0.1,0.0,1.0,0.86,96780.42,0.58,0.0,-0.0
2020-05-13 20:00:00,24.64,28.77,1.59,34.07,24.78,1.59,114.48,0,400,-0.04,0.0,0.0,0.86,96861.46,0.43,0.0,-0.0
2020-05-13 21:00:00,23.81,28.11,1.41,33.09,23.99,1.41,124.61,0,389,-0.04,0.0,0.0,0.89,96890.5,0.51,0.0,-0.0
2020-05-13 22:00:00,22.98,27.47,1.35,32.01,23.23,1.35,131.35,0,395,-0.04,0.0,0.0,0.92,96956.91,0.46,0.0,-0.0
2020-05-13 23:00:00,22.36,26.92,1.4,31.12,22.66,1.4,136.57,0,389,-0.04,0.0,0.0,0.94,96989.82,0.57,0.0,-0.0
2020-05-14 00:00:00,22.13,26.58,1.36,30.78,22.34,1.36,161.06,0,392,-0.04,0.0,0.0,0.95,97045.86,0.59,0.0,-0.0
2020-05-14 01:00:00,22.14,26.36,1.41,30.78,22.31,1.41,170.93,0,391,-0.04,0.0,0.0,0.95,97030.43,0.67,0.0,-0.0
2020-05-14 02:00:00,21.41,25.76,1.45,29.57,21.7,1.45,161.68,0,381,-0.04,0.0,0.0,0.96,96952.38,0.63,0.0,-0.0
2020-05-14 03:00:00,21.51,25.58,1.36,29.6,21.61,1.36,154.51,0,381,-0.04,0.0,0.0,0.95,96930.4,0.61,0.0,-0.0
2020-05-14 04:00:00,21.6,25.43,1.36,29.53,21.3,1.36,132.75,0,392,-0.04,0.0,0.0,0.93,96938.73,0.49,0.0,-0.0
2020-05-14 05:00:00,21.77,25.3,1.52,29.59,21.39,1.52,119.71,0,385,-0.04,0.0,0.0,0.91,96952.99,0.56,0.0,-0.0
2020-05-14 06:00:00,21.52,24.98,1.76,29.1,21.1,1.76,113.33,0,389,-0.04,0.0,0.0,0.91,96984.34,0.63,0.0,-0.0
2020-05-14 07:00:00,22.85,25.46,1.63,31.06,22.34,1.63,104.49,8,386,3.23,0.0,5.0,0.88,97032.0,0.83,0.0,-0.0
2020-05-14 08:00:00,24.65,26.33,1.36,33.84,22.93,1.36,105.52,138,388,92.71,424.0,46.0,0.84,97101.53,0.86,0.0,-0.0
2020-05-14 09:00:00,26.78,27.54,0.95,36.42,24.0,0.95,117.53,310,392,220.33,499.0,90.0,0.77,97171.72,0.8,0.0,-0.0
2020-05-14 10:00:00,28.54,28.81,1.36,38.11,25.34,1.36,121.07,538,398,435.64,692.0,103.0,0.69,97180.41,0.37,0.05,-0.0
2020-05-14 11:00:00,29.4,29.71,1.75,38.54,26.64,1.75,112.47,630,405,508.21,659.0,122.0,0.64,97132.74,0.52,0.1,-0.0
2020-05-14 12:00:00,31.61,31.34,1.82,40.48,27.85,1.82,102.57,678,411,528.98,617.0,150.0,0.55,97046.37,0.61,0.03,-0.0
2020-05-14 13:00:00,31.48,31.67,1.65,39.96,27.63,1.65,97.41,535,417,349.96,397.0,185.0,0.54,96964.98,0.71,0.02,-0.0
2020-05-14 14:00:00,31.9,32.4,1.49,40.37,28.16,1.49,97.95,677,420,504.38,599.0,173.0,0.53,96878.93,0.93,0.03,-0.0
2020-05-14 15:00:00,31.42,32.56,1.32,40.17,28.4,1.32,95.22,566,419,422.84,571.0,144.0,0.55,96825.03,0.98,0.03,-0.0
2020-05-14 16:00:00,30.32,32.22,1.04,39.9,28.36,1.04,104.96,384,422,267.68,456.0,117.0,0.62,96805.47,0.95,0.17,-0.0
2020-05-14 17:00:00,28.78,31.49,1.06,38.68,27.51,1.06,121.53,225,417,144.75,373.0,81.0,0.69,96827.93,0.91,0.09,-0.0
2020-05-14 18:00:00,26.5,30.23,1.3,36.77,26.63,1.3,150.81,74,411,34.37,215.0,40.0,0.81,96850.88,0.97,0.0,-0.0
2020-05-14 19:00:00,25.04,29.29,1.08,35.61,25.76,1.08,146.45,0,411,0.06,0.0,1.0,0.9,96877.21,0.97,0.0,-0.0
2020-05-14 20:00:00,24.23,28.7,0.16,34.49,24.7,0.16,162.79,0,409,-0.04,0.0,0.0,0.93,96949.32,1.0,0.0,-0.0
2020-05-14 21:00:00,23.71,28.23,0.34,33.73,24.24,0.34,142.01,0,402,-0.04,0.0,0.0,0.94,96996.96,0.99,0.0,-0.0
2020-05-14 22:00:00,23.15,27.74,0.96,32.9,23.66,0.96,112.49,0,401,-0.04,0.0,0.0,0.96,97099.07,0.99,0.0,-0.0
2020-05-14 23:00:00,22.96,27.42,0.93,32.52,23.49,0.93,136.78,0,397,-0.04,0.0,0.0,0.96,97093.28,0.98,0.0,-0.0
2020-05-15 00:00:00,22.01,26.74,0.81,30.96,22.55,0.81,169.01,0,395,-0.04,0.0,0.0,0.97,97120.85,0.95,0.0,-0.0
2020-05-15 01:00:00,21.91,26.46,1.11,30.67,22.38,1.11,180.4,0,393,-0.04,0.0,0.0,0.97,97087.46,0.94,0.0,-0.0
2020-05-15 02:00:00,21.42,26.01,0.97,29.82,21.98,0.97,183.5,0,393,-0.04,0.0,0.0,0.97,97043.21,0.96,0.01,-0.0
2020-05-15 03:00:00,21.65,25.91,1.02,29.99,21.95,1.02,184.67,0,392,-0.04,0.0,0.0,0.96,97013.44,0.93,0.05,-0.0
2020-05-15 04:00:00,21.76,25.76,0.93,29.99,22.09,0.93,185.71,0,389,-0.04,0.0,0.0,0.94,97046.35,0.86,0.03,-0.0
2020-05-15 05:00:00,21.42,25.4,1.06,29.44,21.99,1.06,172.88,0,391,-0.04,0.0,0.0,0.95,97023.33,0.66,0.03,-0.0
2020-05-15 06:00:00,21.56,25.29,0.98,29.63,22.09,0.98,171.2,0,400,-0.04,0.0,0.0,0.94,97056.73,0.38,0.01,-0.0
2020-05-15 07:00:00,22.5,25.59,0.83,31.31,22.5,0.83,174.19,5,391,1.57,0.0,4.0,0.94,97064.85,0.46,0.0,-0.0
2020-05-15 08:00:00,24.83,26.68,1.27,34.77,23.52,1.27,197.18,103,395,60.56,278.0,43.0,0.88,97128.34,0.37,0.0,-0.0
2020-05-15 09:00:00,27.59,28.23,1.21,37.81,24.93,1.21,197.43,332,396,253.01,575.0,80.0,0.76,97187.27,0.38,0.0,-0.0
2020-05-15 10:00:00,29.18,29.39,1.51,38.95,26.19,1.51,184.79,522,402,408.0,650.0,115.0,0.67,97219.74,0.37,0.0,-0.0
2020-05-15 11:00:00,30.52,30.59,1.43,40.29,27.69,1.43,158.18,686,407,576.68,749.0,110.0,0.62,97176.51,0.65,0.1,-0.0
2020-05-15 12:00:00,31.24,31.46,1.19,40.5,27.97,1.19,125.2,659,414,525.56,614.0,134.0,0.58,97091.89,0.86,0.08,-0.0
2020-05-15 13:00:00,31.56,32.16,1.14,40.71,28.09,1.14,95.71,715,414,556.92,633.0,158.0,0.56,97006.34,0.86,0.08,-0.0
2020-05-15 14:00:00,31.92,32.83,0.97,41.23,28.49,0.97,84.22,656,422,487.35,580.0,170.0,0.56,96909.42,0.85,0.07,-0.0
2020-05-15 15:00:00,32.4,33.44,0.75,41.69,28.67,0.75,101.53,545,422,411.8,557.0,134.0,0.54,96857.2,0.78,0.03,-0.0
2020-05-15 16:00:00,31.27,33.09,0.89,40.62,28.62,0.89,119.13,387,423,242.31,414.0,145.0,0.58,96826.53,0.68,0.08,-0.0
2020-05-15 17:00:00,29.39,32.2,1.23,39.67,28.07,1.23,145.06,246,420,154.8,400.0,92.0,0.69,96841.5,0.73,0.03,-0.0
2020-05-15 18:00:00,26.59,30.67,1.56,37.2,27.07,1.56,176.64,69,419,31.47,198.0,38.0,0.82,96872.02,0.59,0.03,-0.0
2020-05-15 19:00:00,25.21,29.74,2.02,35.62,25.95,2.02,185.76,0,410,0.06,0.0,1.0,0.88,96930.96,0.46,0.0,-0.0
2020-05-15 20:00:00,24.79,29.29,1.89,34.92,25.14,1.89,179.4,0,414,-0.04,0.0,0.0,0.89,96977.22,0.45,0.0,-0.0
2020-05-15 21:00:00,24.37,28.85,1.53,34.33,24.63,1.53,164.81,0,411,-0.04,0.0,0.0,0.9,97050.43,0.85,0.0,-0.0
2020-05-15 22:00:00,23.64,28.26,1.31,33.35,24.06,1.31,152.02,0,402,-0.04,0.0,0.0,0.93,97113.85,0.88,0.0,-0.0
2020-05-15 23:00:00,23.85,28.14,1.01,33.54,23.97,1.01,143.26,0,400,-0.04,0.0,0.0,0.92,97108.95,0.96,0.0,-0.0
2020-05-16 00:00:00,23.78,27.9,1.12,33.05,23.54,1.12,130.92,0,406,-0.04,0.0,0.0,0.9,97121.75,0.98,0.0,-0.0
2020-05-16 01:00:00,23.72,27.66,1.01,32.97,23.54,1.01,150.99,0,400,-0.04,0.0,0.0,0.9,97087.33,0.97,0.0,-0.0
2020-05-16 02:00:00,22.65,26.93,0.96,31.26,22.72,0.96,174.25,0,400,-0.04,0.0,0.0,0.92,97052.5,0.98,0.04,-0.0
