,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s),wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2020-02-04 10:00:00,-1.83,-0.52,6.37,-5.88,0.5,6.37,24.12,308,257,162.93,373,145,0.51,96749.56,1.0,0.01,0.01
2020-02-04 11:00:00,-1.92,-0.43,6.22,-6.0,0.26,6.22,25.35,264,267,69.43,132,195,0.5,96733.6,0.99,0.01,0.01
2020-02-04 12:00:00,-2.24,-0.51,5.7,-6.33,-0.2,5.7,20.9,198,282,20.75,37,177,0.51,96767.24,0.98,0.04,0.04
2020-02-04 13:00:00,-2.15,-0.42,5.72,-6.25,-0.17,5.72,20.46,178,279,14.68,26,163,0.5,96742.6,0.98,0.06,0.06
2020-02-04 14:00:00,-2.09,-0.36,6.06,-6.24,-0.01,6.06,23.32,167,275,19.17,39,149,0.48,96760.09,1.0,0.03,0.03
2020-02-04 15:00:00,-1.89,-0.28,6.12,-6.15,0.13,6.12,25.05,109,281,0.22,0,110,0.44,96705.13,0.99,0.01,0.01
2020-02-04 16:00:00,-1.54,-0.17,5.81,-5.83,0.23,5.81,25.0,62,281,3.09,13,59,0.42,96746.32,0.99,0.01,0.01
2020-02-04 17:00:00,-1.48,-0.23,5.53,-5.78,0.45,5.53,29.0,14,279,1.85,28,13,0.41,96743.68,0.99,0.01,0.01
2020-02-04 18:00:00,-1.56,-0.37,5.13,-5.87,0.67,5.13,29.78,0,270,-0.04,0,0,0.41,96775.83,1.0,0.0,0.0
2020-02-04 19:00:00,-1.56,-0.46,4.81,-5.85,0.83,4.81,28.44,0,277,-0.04,0,0,0.42,96892.88,1.0,0.0,0.0
2020-02-04 20:00:00,-2.35,-0.95,4.93,-6.57,0.3,4.93,27.85,0,272,-0.04,0,0,0.47,96913.13,0.95,0.01,0.01
2020-02-04 21:00:00,-2.65,-1.21,4.67,-6.87,0.22,4.67,30.29,0,269,-0.04,0,0,0.48,96915.55,0.69,0.0,0.0
2020-02-04 22:00:00,-3.07,-1.55,4.17,-7.25,0.17,4.17,32.76,0,249,-0.04,0,0,0.51,96834.32,0.41,0.0,0.0
2020-02-04 23:00:00,-3.38,-1.86,3.57,-7.58,0.19,3.57,24.68,0,232,-0.04,0,0,0.51,96865.29,0.91,0.0,0.0
2020-02-05 00:00:00,-3.39,-1.98,4.06,-7.58,0.23,4.06,23.91,0,254,-0.04,0,0,0.51,96830.91,0.98,0.0,0.0
2020-02-05 01:00:00,-3.77,-2.26,4.17,-8.0,-0.14,4.17,22.97,0,273,-0.04,0,0,0.51,96812.75,0.92,0.02,0.02
2020-02-05 02:00:00,-4.1,-2.53,4.03,-8.37,-0.32,4.03,24.61,0,267,-0.04,0,0,0.51,96777.38,0.96,0.03,0.03
2020-02-05 03:00:00,-4.9,-3.04,3.46,-8.98,-0.45,3.46,27.86,0,257,-0.04,0,0,0.63,96716.54,1.0,0.03,0.03
2020-02-05 04:00:00,-4.96,-3.18,3.9,-9.04,-0.53,3.9,27.31,0,260,-0.04,0,0,0.63,96666.86,1.0,0.02,0.02
2020-02-05 05:00:00,-5.05,-3.35,3.61,-9.12,-0.59,3.61,33.6,0,252,-0.04,0,0,0.64,96674.9,1.0,0.02,0.02
2020-02-05 06:00:00,-4.95,-3.41,3.51,-9.0,-0.5,3.51,35.4,0,254,-0.04,0,0,0.64,96622.38,0.97,0.02,0.02
2020-02-05 07:00:00,-4.88,-3.5,3.46,-8.9,-0.42,3.46,31.41,4,241,0.97,0,3,0.65,96585.86,0.93,0.01,0.01
2020-02-05 08:00:00,-3.8,-3.0,3.25,-7.68,-0.02,3.25,27.54,98,228,52.16,346,46,0.65,96575.22,0.57,0.01,0.01
2020-02-05 09:00:00,-3.63,-2.78,3.05,-7.43,-0.84,3.05,30.42,279,219,190.53,610,89,0.67,96552.26,0.14,0.0,0.0
2020-02-05 10:00:00,-2.65,-2.04,2.82,-6.39,-0.85,2.82,35.65,414,219,300.73,683,114,0.65,96524.77,0.68,0.0,0.0
2020-02-05 11:00:00,-2.55,-1.64,2.6,-6.25,-1.56,2.6,31.49,508,224,388.46,738,120,0.66,96467.72,0.84,0.0,-0.0
2020-02-05 12:00:00,-2.18,-1.08,2.69,-5.89,-1.66,2.69,23.86,504,244,311.56,551,193,0.64,96301.83,0.85,0.01,0.01
2020-02-05 13:00:00,-1.74,-0.54,2.87,-5.41,-1.0,2.87,20.55,463,252,240.5,435,223,0.63,96152.63,0.86,0.01,0.01
2020-02-05 14:00:00,-0.93,0.08,3.07,-4.52,-0.31,3.07,16.73,310,272,78.97,160,231,0.62,96047.11,0.95,0.01,0.01
2020-02-05 15:00:00,-1.19,0.06,2.45,-4.8,-1.44,2.45,25.51,200,277,45.09,117,155,0.63,96026.04,0.91,0.01,0.01
2020-02-05 16:00:00,-1.17,0.11,2.3,-4.77,-1.41,2.3,29.17,106,287,7.43,31,99,0.63,95950.88,0.6,0.02,0.02
2020-02-05 17:00:00,-1.05,0.11,2.06,-4.53,-0.7,2.06,31.3,24,276,5.26,76,20,0.66,95973.84,0.62,0.0,0.0
2020-02-05 18:00:00,-1.16,-0.03,1.65,-4.57,-0.19,1.65,43.32,0,272,-0.04,0,0,0.69,96039.4,0.42,0.0,-0.0
2020-02-05 19:00:00,-1.92,-0.49,1.22,-5.28,-0.45,1.22,94.28,0,266,-0.04,0,0,0.74,96035.44,0.26,0.0,-0.0
2020-02-05 20:00:00,-3.97,-1.64,1.41,-7.45,-1.43,1.41,121.02,0,245,-0.04,0,0,0.82,95959.71,0.07,0.0,-0.0
2020-02-05 21:00:00,-4.63,-2.13,1.53,-8.19,-1.66,1.53,133.87,0,230,-0.04,0,0,0.83,95913.68,0.0,0.0,-0.0
2020-02-05 22:00:00,-4.85,-2.42,2.07,-8.44,-1.49,2.07,189.05,0,215,-0.04,0,0,0.83,95885.2,0.0,0.0,-0.0
2020-02-05 23:00:00,-5.6,-3.0,2.11,-9.26,-1.5,2.11,205.41,0,202,-0.04,0,0,0.84,95863.66,0.0,0.0,-0.0
2020-02-06 00:00:00,-6.06,-3.44,2.14,-9.79,-1.83,2.14,209.79,0,201,-0.04,0,0,0.85,95752.33,0.0,0.0,-0.0
2020-02-06 01:00:00,-6.3,-3.76,2.1,-10.02,-1.98,2.1,203.15,0,200,-0.04,0,0,0.87,95677.2,0.0,0.0,-0.0
2020-02-06 02:00:00,-7.38,-4.5,2.05,-11.2,-3.12,2.05,217.68,0,199,-0.04,0,0,0.89,95566.13,0.0,0.0,-0.0
2020-02-06 03:00:00,-8.85,-5.44,1.86,-12.87,-4.48,1.86,214.07,0,198,-0.04,0,0,0.88,95486.65,0.0,0.0,-0.0
2020-02-06 04:00:00,-8.46,-5.47,2.39,-12.46,-4.6,2.39,198.11,0,198,-0.04,0,0,0.86,95453.75,0.0,0.0,-0.0
2020-02-06 05:00:00,-8.31,-5.61,2.78,-12.3,-4.73,2.78,197.75,0,198,-0.04,0,0,0.86,95433.01,0.0,0.0,-0.0
2020-02-06 06:00:00,-8.37,-5.84,2.77,-12.38,-4.7,2.77,199.79,0,198,-0.04,0,0,0.85,95424.36,0.0,0.0,-0.0
2020-02-06 07:00:00,-8.17,-5.94,2.99,-12.2,-4.82,2.99,192.73,6,198,3.08,0,4,0.83,95424.06,0.0,0.0,-0.0
2020-02-06 08:00:00,-3.0,-3.42,3.24,-6.62,-1.51,3.24,198.22,129,200,91.39,594,38,0.71,95397.64,0.0,0.0,-0.0
2020-02-06 09:00:00,-2.06,-2.77,2.93,-5.65,-2.33,2.93,219.21,310,204,250.7,794,60,0.67,95371.63,0.01,0.0,-0.0
2020-02-06 10:00:00,0.1,-1.35,2.51,-3.44,-1.88,2.51,236.74,466,208,394.54,888,72,0.59,95304.58,0.0,0.0,-0.0
2020-02-06 11:00:00,1.31,-0.29,2.3,-2.28,-2.14,2.3,251.59,572,214,494.91,933,78,0.53,95222.41,0.0,0.0,-0.0
2020-02-06 12:00:00,2.31,0.71,2.27,-1.32,-2.13,2.27,257.04,616,220,536.36,943,80,0.48,95097.51,0.0,0.0,-0.0
2020-02-06 13:00:00,3.35,1.72,2.19,-0.25,-1.58,2.19,264.51,600,223,521.63,937,79,0.45,94973.51,0.0,0.0,-0.0
2020-02-06 14:00:00,5.42,3.16,1.96,1.8,-0.75,1.96,271.61,523,225,447.24,903,76,0.39,94922.03,0.01,0.0,-0.0
2020-02-06 15:00:00,3.83,2.65,1.61,0.37,-1.4,1.61,281.33,391,229,323.15,833,69,0.47,94872.54,0.28,0.0,-0.0
2020-02-06 16:00:00,3.45,2.56,0.93,0.36,-0.89,0.93,301.75,216,229,155.59,642,61,0.57,94884.01,0.59,0.0,-0.0
2020-02-06 17:00:00,5.22,3.38,0.56,1.66,0.25,0.56,82.09,47,232,24.06,331,23,0.4,94915.63,0.81,0.0,-0.0
2020-02-06 18:00:00,1.97,1.68,1.62,-1.48,1.19,1.62,109.56,0,237,-0.04,0,0,0.54,94955.23,0.82,0.0,-0.0
2020-02-06 19:00:00,0.12,0.65,2.03,-3.25,1.44,2.03,133.11,0,237,-0.04,0,0,0.64,94991.34,0.81,0.0,-0.0
2020-02-06 20:00:00,-0.48,0.24,2.07,-3.78,0.45,2.07,157.92,0,246,-0.04,0,0,0.69,95024.92,0.54,0.0,-0.0
2020-02-06 21:00:00,-0.95,-0.12,2.07,-4.29,0.13,2.07,174.01,0,238,-0.04,0,0,0.7,95075.27,0.76,0.0,-0.0
2020-02-06 22:00:00,-0.06,0.24,1.92,-3.42,0.11,1.92,173.82,0,260,-0.04,0,0,0.65,95085.18,0.73,0.0,-0.0
2020-02-06 23:00:00,0.53,0.48,1.76,-2.86,0.14,1.76,192.81,0,279,-0.04,0,0,0.62,95082.88,0.9,0.0,0.0
2020-02-07 00:00:00,0.7,0.49,2.21,-2.63,-0.02,2.21,247.24,0,248,-0.04,0,0,0.62,95145.61,1.0,0.0,0.0
2020-02-07 01:00:00,0.74,0.47,2.98,-2.5,0.15,2.98,295.79,0,278,-0.04,0,0,0.65,95192.79,1.0,0.05,0.05
2020-02-07 02:00:00,0.07,0.11,3.75,-2.92,-0.57,3.75,326.86,0,284,-0.04,0,0,0.75,95266.64,1.0,0.2,0.19
2020-02-07 03:00:00,0.09,0.09,3.94,-2.64,0.64,3.94,334.77,0,289,-0.04,0,0,0.83,95355.37,0.98,0.43,0.43
2020-02-07 04:00:00,-0.16,-0.07,3.79,-2.66,0.46,3.79,329.84,0,280,-0.04,0,0,0.91,95462.06,0.92,0.22,0.22
2020-02-07 05:00:00,-0.3,-0.21,3.44,-2.84,0.57,3.44,317.72,0,257,-0.04,0,0,0.91,95505.52,0.04,0.05,0.05
2020-02-07 06:00:00,-0.1,-0.22,3.47,-2.67,1.2,3.47,308.61,0,234,-0.04,0,0,0.89,95567.11,0.35,0.0,0.0
2020-02-07 07:00:00,0.05,-0.22,3.45,-2.67,1.23,3.45,311.53,5,246,1.7,0,4,0.83,95666.37,0.44,0.0,-0.0
2020-02-07 08:00:00,1.29,0.45,3.68,-1.57,1.58,3.68,316.11,92,271,38.71,246,54,0.72,95757.09,0.61,0.0,-0.0
2020-02-07 09:00:00,1.32,0.65,4.74,-1.69,1.24,4.74,324.46,223,264,90.09,282,133,0.68,95837.54,0.51,0.0,-0.0
2020-02-07 10:00:00,2.02,1.32,5.03,-1.07,1.2,5.03,328.72,384,262,219.31,489,166,0.63,95912.55,0.63,0.0,0.0
2020-02-07 11:00:00,2.55,2.01,4.93,-0.55,0.76,4.93,330.44,531,238,386.87,723,144,0.6,95940.69,0.72,0.0,0.0
2020-02-07 12:00:00,2.62,2.46,5.42,-0.55,0.27,5.42,326.44,531,241,402.82,702,129,0.58,95991.08,0.55,0.0,0.0
2020-02-07 13:00:00,2.98,2.97,5.33,-0.26,0.4,5.33,323.44,433,265,214.3,381,219,0.55,95992.09,0.75,0.01,0.0
2020-02-07 14:00:00,3.69,3.62,5.11,0.41,0.83,5.11,323.2,362,286,153.14,306,209,0.51,96034.11,0.91,0.01,0.01
2020-02-07 15:00:00,2.53,3.19,4.35,-0.71,2.61,4.35,354.27,241,276,90.25,230,151,0.57,96046.48,0.7,0.0,0.0
2020-02-07 16:00:00,2.18,3.07,3.36,-1.05,2.26,3.36,6.52,172,262,79.41,322,93,0.59,96118.04,0.54,0.0,-0.0
2020-02-07 17:00:00,-0.03,1.85,1.89,-3.2,1.99,1.89,14.93,52,227,29.49,385,23,0.71,96229.92,0.42,0.0,-0.0
2020-02-07 18:00:00,-0.41,1.47,1.93,-3.61,2.45,1.93,25.72,0,222,-0.04,0,0,0.72,96331.31,0.38,0.0,-0.0
2020-02-07 19:00:00,-1.07,0.95,1.93,-4.3,2.36,1.93,29.82,0,221,-0.04,0,0,0.74,96408.29,0.01,0.0,-0.0
2020-02-07 20:00:00,-2.65,-0.03,2.34,-6.02,0.98,2.34,15.36,0,219,-0.04,0,0,0.78,96519.78,0.01,0.0,-0.0
2020-02-07 21:00:00,-2.67,-0.25,2.27,-6.13,0.65,2.27,22.12,0,218,-0.04,0,0,0.75,96614.65,0.02,0.0,-0.0
2020-02-07 22:00:00,-2.68,-0.45,2.0,-6.16,0.33,2.0,47.43,0,216,-0.04,0,0,0.74,96624.97,0.19,0.0,-0.0
2020-02-07 23:00:00,-2.34,-0.48,1.83,-5.87,0.32,1.83,60.75,0,214,-0.04,0,0,0.71,96660.96,0.07,0.0,-0.0
2020-02-08 00:00:00,-2.82,-0.89,1.11,-6.4,-0.08,1.11,92.58,0,211,-0.04,0,0,0.71,96675.07,0.0,0.0,-0.0
2020-02-08 01:00:00,-3.75,-1.54,1.32,-7.35,-0.04,1.32,149.71,0,210,-0.04,0,0,0.76,96701.77,0.0,0.0,-0.0
2020-02-08 02:00:00,-5.23,-2.47,1.97,-8.93,-0.84,1.97,146.67,0,210,-0.04,0,0,0.81,96712.26,0.0,0.0,-0.0
2020-02-08 03:00:00,-5.6,-2.85,1.58,-9.32,-0.91,1.58,133.37,0,211,-0.04,0,0,0.82,96699.9,0.07,0.0,-0.0
2020-02-08 04:00:00,-5.45,-2.96,1.36,-9.19,-1.15,1.36,132.82,0,211,-0.04,0,0,0.8,96716.92,0.0,0.0,-0.0
2020-02-08 05:00:00,-5.25,-3.04,1.74,-8.99,-1.33,1.74,139.42,0,212,-0.04,0,0,0.79,96736.44,0.01,0.0,-0.0
2020-02-08 06:00:00,-5.06,-3.12,2.24,-8.83,-1.39,2.24,140.98,0,213,-0.04,0,0,0.76,96729.03,0.09,0.0,-0.0
2020-02-08 07:00:00,-4.95,-3.23,2.9,-8.68,-1.9,2.9,146.28,7,219,3.25,0,5,0.77,96740.3,0.12,0.0,-0.0
2020-02-08 08:00:00,-1.16,-1.37,3.46,-4.53,0.02,3.46,152.19,125,223,78.83,490,46,0.7,96769.75,0.09,0.0,-0.0
2020-02-08 09:00:00,0.73,-0.24,4.07,-2.38,-0.32,4.07,158.62,298,229,226.49,700,72,0.68,96722.12,0.17,0.0,-0.0
2020-02-08 10:00:00,2.84,1.17,4.57,-0.07,-0.22,4.57,164.65,441,236,345.32,763,96,0.64,96680.53,0.34,0.0,-0.0
2020-02-08 11:00:00,4.31,2.4,4.88,1.59,-0.5,4.88,167.23,560,238,462.83,858,98,0.61,96590.83,0.17,0.0,-0.0
2020-02-08 12:00:00,5.23,3.41,5.14,2.59,-0.76,5.14,166.41,608,242,516.3,893,93,0.59,96428.1,0.02,0.0,-0.0
2020-02-08 13:00:00,6.73,4.69,5.54,4.26,-0.05,5.54,166.45,601,244,521.92,922,80,0.56,96264.66,0.0,0.0,-0.0
2020-02-08 14:00:00,8.97,6.29,6.03,6.66,0.96,6.03,162.56,523,249,445.2,883,78,0.51,96147.69,0.0,0.0,-0.0
2020-02-08 15:00:00,8.26,6.31,6.03,5.97,0.52,6.03,157.09,393,251,325.8,821,68,0.54,96042.93,0.0,0.0,-0.0
2020-02-08 16:00:00,7.78,6.25,5.52,5.49,1.23,5.52,150.83,224,252,172.0,686,53,0.56,95946.08,0.0,0.0,-0.0
2020-02-08 17:00:00,6.89,5.81,5.8,4.57,2.22,5.8,148.27,55,251,36.04,448,19,0.59,95874.92,0.0,0.0,-0.0
2020-02-08 18:00:00,6.3,5.44,5.99,3.93,2.88,5.99,147.35,0,249,-0.04,0,0,0.6,95858.66,0.0,0.0,-0.0
2020-02-08 19:00:00,5.76,5.09,6.19,3.41,2.82,6.19,151.37,0,248,-0.04,0,0,0.63,95867.71,0.0,0.0,-0.0
2020-02-08 20:00:00,4.5,4.37,6.29,2.13,1.68,6.29,154.08,0,248,-0.04,0,0,0.68,95834.05,0.0,0.0,-0.0
2020-02-08 21:00:00,4.39,4.2,6.17,1.99,1.54,6.17,156.24,0,249,-0.04,0,0,0.68,95757.75,0.0,0.0,-0.0
2020-02-08 22:00:00,4.22,4.01,5.76,1.79,1.27,5.76,158.25,0,249,-0.04,0,0,0.68,95723.68,0.0,0.0,-0.0
2020-02-08 23:00:00,4.44,4.02,4.9,2.0,1.37,4.9,159.59,0,250,-0.04,0,0,0.67,95708.34,0.0,0.0,-0.0
2020-02-09 00:00:00,4.21,3.81,3.48,1.73,1.12,3.48,151.81,0,251,-0.04,0,0,0.67,95688.62,0.01,0.0,-0.0
2020-02-09 01:00:00,4.49,3.86,2.65,2.09,1.53,2.65,139.13,0,253,-0.04,0,0,0.67,95671.67,0.02,0.0,-0.0
2020-02-09 02:00:00,4.36,3.71,2.99,2.2,1.9,2.99,136.4,0,256,-0.04,0,0,0.73,95644.88,0.1,0.0,-0.0
2020-02-09 03:00:00,1.88,2.39,2.47,-0.62,0.57,2.47,146.47,0,255,-0.04,0,0,0.79,95533.18,0.14,0.0,-0.0
2020-02-09 04:00:00,1.02,1.85,2.25,-1.62,0.24,2.25,155.71,0,254,-0.04,0,0,0.8,95592.99,0.63,0.0,-0.0
2020-02-09 05:00:00,0.05,1.25,1.41,-2.8,0.46,1.41,164.32,0,248,-0.04,0,0,0.8,95641.38,0.79,0.0,-0.0
2020-02-09 06:00:00,0.63,1.41,2.7,-2.14,0.53,2.7,306.64,0,249,-0.04,0,0,0.78,95757.93,0.86,0.0,-0.0
2020-02-09 07:00:00,1.21,1.57,5.79,-1.46,0.52,5.79,332.5,8,250,3.2,0,5,0.78,95916.34,0.91,0.0,-0.0
2020-02-09 08:00:00,2.09,2.01,6.32,-0.9,0.2,6.32,340.9,116,249,67.29,408,50,0.65,96119.0,0.88,0.0,-0.0
2020-02-09 09:00:00,2.59,2.44,7.31,-0.56,0.57,7.31,340.22,297,243,209.43,640,88,0.59,96274.1,0.88,0.0,-0.0
2020-02-09 10:00:00,3.22,3.08,7.6,0.02,0.7,7.6,344.28,456,240,366.7,803,89,0.55,96426.72,0.9,0.0,-0.0
2020-02-09 11:00:00,3.88,3.82,7.79,0.81,1.63,7.79,345.05,560,239,457.29,841,104,0.56,96511.3,0.94,0.0,-0.0
2020-02-09 12:00:00,3.89,4.27,7.76,0.85,2.5,7.76,347.35,587,249,444.27,763,143,0.56,96558.0,0.89,0.0,-0.0
2020-02-09 13:00:00,4.2,4.81,7.49,1.09,3.6,7.49,348.05,583,239,458.0,803,126,0.53,96557.95,0.8,0.0,-0.0
2020-02-09 14:00:00,4.18,5.12,7.49,0.91,4.1,7.49,350.5,515,243,411.8,810,104,0.5,96610.11,0.67,0.0,-0.0
2020-02-09 15:00:00,2.3,4.35,7.89,-1.06,3.57,7.89,359.33,389,238,303.12,756,86,0.55,96703.88,0.82,0.0,-0.0
2020-02-09 16:00:00,1.62,3.97,6.56,-1.78,2.95,6.56,1.8,221,236,154.72,607,67,0.56,96761.53,0.72,0.0,-0.0
2020-02-09 17:00:00,1.13,3.54,4.39,-2.31,2.13,4.39,358.68,51,237,22.47,266,29,0.57,96808.39,0.89,0.0,-0.0
2020-02-09 18:00:00,0.48,2.99,3.8,-2.98,1.42,3.8,354.05,0,234,-0.04,0,0,0.6,96894.81,0.9,0.0,-0.0
2020-02-09 19:00:00,-0.23,2.41,3.88,-3.71,1.09,3.88,345.5,0,234,-0.04,0,0,0.62,96949.12,0.88,0.0,-0.0
2020-02-09 20:00:00,-2.17,1.2,3.77,-5.72,-0.23,3.77,348.08,0,227,-0.04,0,0,0.69,96934.79,0.83,0.0,-0.0
2020-02-09 21:00:00,-2.75,0.66,3.55,-6.31,-0.49,3.55,350.42,0,228,-0.04,0,0,0.72,96932.83,0.8,0.0,-0.0
2020-02-09 22:00:00,-2.94,0.34,2.67,-6.5,-0.38,2.67,351.84,0,228,-0.04,0,0,0.73,96963.15,0.84,0.0,-0.0
2020-02-09 23:00:00,-3.16,0.02,1.77,-6.68,-0.09,1.77,340.42,0,228,-0.04,0,0,0.76,96999.27,0.87,0.0,-0.0
2020-02-10 00:00:00,-3.46,-0.33,1.78,-6.97,-0.04,1.78,336.14,0,228,-0.04,0,0,0.78,96975.14,0.87,0.0,-0.0
2020-02-10 01:00:00,-3.38,-0.47,1.72,-6.87,-0.27,1.72,353.63,0,239,-0.04,0,0,0.78,96923.07,0.84,0.0,-0.0
2020-02-10 02:00:00,-2.62,-0.25,1.12,-6.14,-0.41,1.12,13.09,0,234,-0.04,0,0,0.72,96912.22,0.84,0.0,-0.0
2020-02-10 03:00:00,-4.06,-1.14,0.94,-7.72,-2.09,0.94,55.26,0,231,-0.04,0,0,0.75,96874.86,0.95,0.0,-0.0
2020-02-10 04:00:00,-4.12,-1.32,0.69,-7.77,-2.13,0.69,23.18,0,235,-0.04,0,0,0.76,96840.37,0.97,0.0,-0.0
2020-02-10 05:00:00,-4.26,-1.54,0.51,-7.91,-2.21,0.51,42.74,0,231,-0.04,0,0,0.76,96801.41,1.0,0.0,-0.0
2020-02-10 06:00:00,-4.49,-1.82,1.45,-8.13,-2.17,1.45,209.92,0,233,-0.04,0,0,0.78,96885.0,1.0,0.0,-0.0
2020-02-10 07:00:00,-4.98,-2.22,1.32,-8.53,-2.31,1.32,229.03,8,234,0.95,0,7,0.86,96922.22,1.0,0.0,-0.0
2020-02-10 08:00:00,-0.61,-0.09,2.03,-3.88,0.23,2.03,223.24,115,233,46.52,276,69,0.7,97017.16,0.99,0.0,-0.0
2020-02-10 09:00:00,0.12,0.41,2.0,-3.17,-0.39,2.0,218.74,255,241,117.12,353,139,0.66,96969.12,0.84,0.0,-0.0
2020-02-10 10:00:00,1.93,1.6,1.79,-1.36,-0.15,1.79,239.5,413,245,250.54,544,163,0.58,96958.24,0.04,0.0,-0.0
2020-02-10 11:00:00,2.88,2.5,1.85,-0.41,-0.53,1.85,265.12,562,234,447.27,816,115,0.54,96903.29,0.4,0.0,-0.0
2020-02-10 12:00:00,3.87,3.46,1.88,0.59,-0.35,1.88,278.57,620,237,522.19,890,98,0.51,96811.28,0.38,0.0,-0.0
2020-02-10 13:00:00,5.0,4.48,1.84,1.75,0.24,1.84,269.51,608,239,518.8,902,89,0.48,96730.08,0.92,0.0,-0.0
2020-02-10 14:00:00,6.91,5.79,1.72,3.68,0.98,1.72,286.16,473,253,313.43,611,160,0.42,96631.36,1.0,0.0,-0.0
2020-02-10 15:00:00,5.81,5.46,0.99,2.65,0.34,0.99,233.23,342,256,190.98,471,151,0.47,96720.9,1.0,0.0,-0.0
2020-02-10 16:00:00,5.32,5.29,1.23,2.67,0.73,1.23,306.7,161,273,54.1,208,107,0.59,96717.1,1.0,0.0,-0.0
2020-02-10 17:00:00,6.17,5.66,2.11,2.94,1.52,2.11,326.66,32,276,0.71,7,32,0.44,96736.6,1.0,0.0,-0.0
2020-02-10 18:00:00,5.76,5.4,2.27,2.47,2.41,2.27,339.15,0,285,-0.04,0,0,0.44,96766.06,1.0,0.0,-0.0
2020-02-10 19:00:00,4.2,4.56,2.42,1.08,2.63,2.42,340.23,0,285,-0.04,0,0,0.53,96881.63,1.0,0.0,-0.0
2020-02-10 20:00:00,1.07,2.89,2.46,-2.07,1.22,2.46,343.38,0,269,-0.04,0,0,0.66,96954.78,1.0,0.0,-0.0
2020-02-10 21:00:00,0.6,2.51,2.45,-2.64,1.4,2.45,354.98,0,257,-0.04,0,0,0.65,97038.7,0.88,0.0,-0.0
2020-02-10 22:00:00,0.54,2.32,2.77,-2.82,1.39,2.77,12.15,0,255,-0.04,0,0,0.62,97081.72,0.75,0.0,-0.0
2020-02-10 23:00:00,0.35,2.05,3.21,-3.07,1.45,3.21,10.11,0,242,-0.04,0,0,0.61,97148.63,0.78,0.0,-0.0
2020-02-11 00:00:00,0.83,2.16,3.41,-2.57,1.9,3.41,2.79,0,270,-0.04,0,0,0.6,97181.37,0.89,0.0,-0.0
2020-02-11 01:00:00,0.63,1.93,3.18,-2.85,1.52,3.18,348.24,0,260,-0.04,0,0,0.59,97253.84,0.96,0.0,-0.0
2020-02-11 02:00:00,-0.0,1.49,3.04,-3.63,0.8,3.04,344.42,0,259,-0.04,0,0,0.57,97259.96,0.95,0.0,0.0
2020-02-11 03:00:00,-1.27,0.72,3.92,-4.84,-0.59,3.92,349.94,0,263,-0.04,0,0,0.64,97229.67,0.96,0.0,-0.0
2020-02-11 04:00:00,-1.68,0.34,3.7,-5.3,-0.39,3.7,352.5,0,236,-0.04,0,0,0.64,97227.92,0.98,0.0,-0.0
2020-02-11 05:00:00,-2.48,-0.28,3.19,-6.17,-0.24,3.19,350.55,0,212,-0.04,0,0,0.66,97281.54,0.97,0.0,-0.0
2020-02-11 06:00:00,-2.89,-0.67,1.67,-6.6,-0.08,1.67,326.0,0,214,-0.04,0,0,0.67,97328.4,0.36,0.0,-0.0
2020-02-11 07:00:00,-2.62,-0.72,2.04,-6.23,-0.14,2.04,322.3,10,215,4.37,0,6,0.69,97380.84,0.05,0.0,-0.0
2020-02-11 08:00:00,1.19,1.14,2.29,-2.29,1.48,2.29,298.19,136,220,83.66,486,53,0.56,97432.2,1.0,0.0,-0.0
2020-02-11 09:00:00,1.92,1.66,2.52,-1.56,0.69,2.52,307.27,295,227,186.5,556,109,0.53,97456.72,0.98,0.0,-0.0
2020-02-11 10:00:00,3.29,2.66,2.03,-0.15,0.78,2.03,297.54,456,233,340.48,732,116,0.49,97453.62,0.8,0.0,-0.0
2020-02-11 11:00:00,4.05,3.46,1.9,0.68,0.71,1.9,281.41,576,227,463.69,839,113,0.48,97362.32,0.83,0.0,-0.0
2020-02-11 12:00:00,4.62,4.18,2.19,1.36,1.91,2.19,258.87,573,243,408.37,690,165,0.48,97213.89,0.25,0.0,-0.0
2020-02-11 13:00:00,5.56,5.11,2.95,2.32,3.89,2.95,242.61,621,231,532.54,919,89,0.46,97074.27,0.0,0.0,-0.0
2020-02-11 14:00:00,6.5,5.96,3.19,3.26,4.95,3.19,233.47,549,231,473.94,916,76,0.43,96957.11,0.0,0.0,-0.0
2020-02-11 15:00:00,5.42,5.68,3.32,2.17,4.75,3.32,211.51,416,232,347.73,849,69,0.46,96840.73,0.0,0.0,-0.0
2020-02-11 16:00:00,4.93,5.5,3.0,1.57,4.33,3.0,206.86,244,232,190.7,724,54,0.46,96795.55,0.0,0.0,-0.0
2020-02-11 17:00:00,3.77,4.81,2.44,0.49,4.14,2.44,178.28,67,231,45.5,492,22,0.51,96693.18,0.0,0.0,-0.0
2020-02-11 18:00:00,2.92,4.2,3.4,-0.46,3.27,3.4,183.29,0,228,-0.04,0,0,0.52,96703.69,0.07,0.0,-0.0
