,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s),wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2020-10-09 19:00:00,25.55,28.29,0.54,35.92,27.24,0.54,112.93,0,408,-0.04,0,0,0.86,92983.2,0.86,0.67,-0.0
2020-10-09 20:00:00,24.13,27.43,0.6,34.06,25.79,0.6,76.96,0,415,-0.04,0,0,0.91,93017.31,0.66,0.41,-0.0
2020-10-09 21:00:00,24.24,27.31,0.8,34.17,25.85,0.8,85.93,0,402,-0.04,0,0,0.91,93038.42,0.64,0.03,-0.0
2020-10-09 22:00:00,23.29,26.67,0.7,32.6,24.85,0.7,85.42,0,400,-0.04,0,0,0.92,93014.72,0.82,0.0,-0.0
2020-10-09 23:00:00,23.5,26.6,0.95,32.74,24.89,0.95,77.43,0,399,-0.04,0,0,0.91,92946.57,0.61,0.0,-0.0
2020-10-10 00:00:00,23.66,26.51,0.99,32.99,25.02,0.99,91.2,0,402,-0.04,0,0,0.9,92919.47,0.67,0.0,-0.0
2020-10-10 01:00:00,23.09,26.07,0.93,32.08,24.33,0.93,85.36,0,403,-0.04,0,0,0.92,92862.42,0.63,0.0,-0.0
2020-10-10 02:00:00,23.09,25.91,1.17,32.14,24.46,1.17,76.05,0,398,-0.04,0,0,0.92,92819.9,0.58,0.0,-0.0
2020-10-10 03:00:00,21.63,25.01,1.18,29.78,23.47,1.18,74.74,0,392,-0.04,0,0,0.94,92847.74,0.77,0.0,-0.0
2020-10-10 04:00:00,21.86,24.95,1.1,30.16,23.59,1.1,73.96,0,391,-0.04,0,0,0.94,92880.41,0.85,0.02,-0.0
2020-10-10 05:00:00,23.1,25.41,1.06,31.9,24.55,1.06,70.93,0,394,-0.04,0,0,0.9,92909.11,0.86,0.41,-0.0
2020-10-10 06:00:00,23.28,25.37,0.77,32.12,24.45,0.77,66.52,2,397,0.06,0,2,0.9,92968.91,0.74,1.25,-0.0
2020-10-10 07:00:00,23.65,25.51,0.68,32.82,24.1,0.68,61.4,68,409,22.48,121,46,0.9,93022.0,0.69,1.02,-0.0
2020-10-10 08:00:00,23.12,25.26,0.92,32.14,23.4,0.92,43.33,150,405,59.86,146,91,0.92,93073.36,0.62,0.4,-0.0
2020-10-10 09:00:00,23.31,25.59,1.25,32.32,23.15,1.25,32.75,377,406,205.48,342,172,0.9,93091.89,0.51,0.18,-0.0
2020-10-10 10:00:00,26.13,27.4,1.21,36.3,25.5,1.21,32.79,557,412,384.16,513,174,0.82,93041.0,0.45,0.05,-0.0
2020-10-10 11:00:00,28.66,29.13,1.0,39.88,27.28,1.0,26.47,612,416,429.97,510,183,0.76,92991.24,0.67,0.06,-0.0
2020-10-10 12:00:00,29.15,29.9,0.89,39.74,27.7,0.89,10.85,638,432,422.33,482,217,0.71,92880.68,0.88,0.09,-0.0
2020-10-10 13:00:00,28.47,29.9,0.84,38.92,27.37,0.84,340.08,448,441,193.09,227,256,0.73,92811.98,0.88,0.22,-0.0
2020-10-10 14:00:00,28.49,30.11,1.34,38.96,27.19,1.34,356.82,319,441,154.21,203,166,0.73,92780.83,0.97,9.06,-0.0
2020-10-10 15:00:00,25.57,28.7,1.4,35.95,27.12,1.4,5.2,211,418,65.26,106,146,0.86,92718.87,0.99,4.64,-0.0
2020-10-10 16:00:00,25.73,28.7,1.2,36.48,26.42,1.2,358.34,84,419,9.53,22,75,0.87,92674.27,0.95,0.07,-0.0
2020-10-10 17:00:00,26.86,29.15,0.98,37.63,26.0,0.98,21.2,59,409,11.05,54,49,0.82,92693.86,0.91,0.0,-0.0
2020-10-10 18:00:00,26.81,28.97,1.35,37.88,26.35,1.35,39.99,4,413,0.19,0,4,0.84,92752.79,0.97,0.0,-0.0
2020-10-10 19:00:00,26.51,28.67,1.56,37.04,26.98,1.56,44.65,0,415,-0.04,0,0,0.82,92788.74,0.99,0.0,-0.0
2020-10-10 20:00:00,24.41,27.45,1.41,34.29,25.35,1.41,65.65,0,404,-0.04,0,0,0.9,92868.84,0.98,0.0,-0.0
2020-10-10 21:00:00,24.84,27.49,1.56,34.86,25.56,1.56,74.86,0,408,-0.04,0,0,0.88,92891.23,1.0,0.0,-0.0
2020-10-10 22:00:00,23.21,26.52,1.33,32.63,24.39,1.33,72.09,0,404,-0.04,0,0,0.94,92850.14,1.0,0.0,-0.0
2020-10-10 23:00:00,23.31,26.38,1.41,32.59,24.49,1.41,67.41,0,396,-0.04,0,0,0.92,92823.61,1.0,0.0,-0.0
2020-10-11 00:00:00,23.33,26.21,1.48,32.54,24.42,1.48,63.29,0,396,-0.04,0,0,0.92,92788.3,1.0,0.0,-0.0
2020-10-11 01:00:00,22.74,25.75,1.46,31.46,23.78,1.46,46.87,0,398,-0.04,0,0,0.92,92703.76,1.0,0.0,-0.0
2020-10-11 02:00:00,22.7,25.56,1.57,31.24,23.75,1.57,30.76,0,396,-0.04,0,0,0.91,92685.6,1.0,0.0,-0.0
2020-10-11 03:00:00,22.32,25.2,1.46,30.77,23.35,1.46,42.69,0,396,-0.04,0,0,0.92,92666.39,1.0,0.0,-0.0
2020-10-11 04:00:00,22.55,25.16,1.37,31.08,23.45,1.37,42.01,0,398,-0.04,0,0,0.92,92674.78,1.0,0.01,-0.0
2020-10-11 05:00:00,24.07,25.78,1.28,33.02,24.55,1.28,35.55,0,402,-0.04,0,0,0.86,92733.53,0.99,0.04,-0.0
2020-10-11 06:00:00,24.25,25.75,1.23,33.2,24.51,1.23,35.69,1,405,-0.04,0,1,0.85,92725.76,0.98,0.04,-0.0
2020-10-11 07:00:00,24.65,25.88,1.59,33.9,24.37,1.59,41.3,49,402,3.5,19,46,0.85,92786.27,0.98,0.0,-0.0
2020-10-11 08:00:00,24.82,26.0,1.9,34.37,24.04,1.9,55.2,170,401,37.62,92,133,0.86,92838.33,0.99,0.0,-0.0
2020-10-11 09:00:00,24.92,26.25,3.07,34.33,23.98,3.07,62.1,340,405,100.57,168,240,0.84,92835.29,1.0,0.0,-0.0
2020-10-11 10:00:00,27.1,27.61,3.51,36.95,25.9,3.51,63.81,411,415,132.0,177,279,0.76,92820.98,0.99,0.02,-0.0
2020-10-11 11:00:00,29.17,28.98,3.09,39.11,26.97,3.09,68.23,449,418,125.8,149,324,0.68,92771.27,1.0,0.02,-0.0
2020-10-11 12:00:00,29.37,29.56,2.73,39.02,26.98,2.73,73.18,589,428,276.03,316,313,0.66,92679.84,1.0,0.08,-0.0
2020-10-11 13:00:00,29.97,30.28,2.26,38.92,27.41,2.26,69.87,535,429,305.03,361,231,0.61,92593.17,0.98,0.05,-0.0
2020-10-11 14:00:00,29.57,30.33,1.97,38.45,27.66,1.97,57.99,354,437,146.98,194,207,0.62,92495.72,0.98,1.4,-0.0
2020-10-11 15:00:00,25.46,28.37,2.06,35.43,27.32,2.06,56.1,233,417,74.6,122,158,0.85,92517.19,1.0,2.34,-0.0
2020-10-11 16:00:00,26.02,28.61,1.42,36.32,26.71,1.42,47.31,125,420,17.25,40,108,0.84,92487.16,0.99,0.08,-0.0
2020-10-11 17:00:00,26.71,28.86,0.71,37.3,26.2,0.71,34.8,52,416,2.55,12,50,0.82,92523.79,0.99,0.0,-0.0
2020-10-11 18:00:00,26.9,28.81,1.23,37.65,26.41,1.23,56.72,3,416,0.04,0,3,0.82,92553.77,1.0,0.0,-0.0
2020-10-11 19:00:00,26.25,28.34,1.29,36.44,26.76,1.29,84.98,0,414,-0.04,0,0,0.82,92615.38,0.96,0.0,-0.0
2020-10-11 20:00:00,23.79,26.96,1.18,32.96,24.76,1.18,111.9,0,406,-0.04,0,0,0.89,92675.08,0.96,0.0,-0.0
2020-10-11 21:00:00,23.64,26.73,1.08,32.71,24.54,1.08,135.32,0,408,-0.04,0,0,0.89,92717.81,0.98,0.0,-0.0
2020-10-11 22:00:00,22.8,26.15,0.67,31.3,23.83,0.67,162.75,0,407,-0.04,0,0,0.9,92697.5,0.97,0.0,-0.0
2020-10-11 23:00:00,22.96,26.07,0.51,31.38,23.93,0.51,86.3,0,401,-0.04,0,0,0.89,92663.85,0.94,0.01,-0.0
2020-10-12 00:00:00,22.85,25.85,0.68,31.09,23.86,0.68,76.15,0,393,-0.04,0,0,0.88,92607.42,0.87,0.02,-0.0
2020-10-12 01:00:00,22.32,25.42,1.01,30.51,23.44,1.01,70.86,0,393,-0.04,0,0,0.91,92588.18,0.74,0.0,-0.0
2020-10-12 02:00:00,22.19,25.18,1.16,30.19,23.36,1.16,69.16,0,390,-0.04,0,0,0.9,92542.07,0.55,0.0,-0.0
2020-10-12 03:00:00,21.24,24.54,1.06,29.34,22.81,1.06,71.1,0,393,-0.04,0,0,0.96,92610.07,0.46,0.05,-0.0
2020-10-12 04:00:00,21.41,24.45,1.26,29.42,22.89,1.26,80.11,0,388,-0.04,0,0,0.95,92556.88,0.3,0.07,-0.0
2020-10-12 05:00:00,22.77,24.96,1.32,31.02,23.95,1.32,92.59,0,387,-0.04,0,0,0.89,92606.53,0.38,0.01,-0.0
2020-10-12 06:00:00,22.87,24.87,1.18,31.09,23.89,1.18,87.59,2,389,0.15,0,2,0.88,92599.74,0.34,0.0,-0.0
2020-10-12 07:00:00,23.45,25.09,1.15,32.06,23.5,1.15,66.81,87,384,38.09,209,50,0.87,92646.43,0.13,0.0,-0.0
2020-10-12 08:00:00,23.6,25.29,1.21,32.44,22.92,1.21,45.89,261,395,176.84,438,85,0.88,92693.57,0.26,0.0,-0.0
2020-10-12 09:00:00,23.9,25.77,1.9,32.64,23.06,1.9,55.07,494,393,366.76,616,128,0.86,92704.13,0.29,0.07,-0.0
2020-10-12 10:00:00,26.94,27.75,2.3,36.62,25.9,2.3,69.16,648,397,484.67,652,164,0.76,92668.07,0.33,0.08,-0.0
2020-10-12 11:00:00,28.52,28.94,2.16,38.11,27.4,2.16,74.47,536,415,380.12,454,156,0.69,92623.33,0.54,0.07,-0.0
2020-10-12 12:00:00,28.93,29.64,2.24,38.31,28.09,2.24,73.93,636,420,460.86,530,176,0.66,92503.44,0.83,0.12,-0.0
2020-10-12 13:00:00,30.4,30.89,2.12,39.6,28.43,2.12,71.47,665,420,483.5,575,182,0.6,92427.78,0.39,0.11,-0.0
2020-10-12 14:00:00,30.51,31.34,1.85,39.81,28.79,1.85,86.07,557,419,394.36,525,163,0.6,92367.29,0.47,0.14,-0.0
2020-10-12 15:00:00,27.88,30.27,2.02,38.22,28.49,2.02,110.46,403,415,271.04,446,133,0.75,92389.11,0.62,0.42,-0.0
2020-10-12 16:00:00,27.03,29.93,0.93,37.37,27.9,0.93,98.59,283,408,177.61,425,106,0.79,92336.19,0.49,1.64,-0.0
2020-10-12 17:00:00,27.54,30.08,0.93,37.68,27.13,0.93,43.73,77,414,24.6,124,53,0.76,92389.46,0.55,0.24,-0.0
2020-10-12 18:00:00,27.79,30.05,0.83,38.91,27.47,0.83,13.84,3,412,0.46,0,3,0.79,92464.52,0.77,0.01,-0.0
2020-10-12 19:00:00,26.38,29.16,0.82,37.09,27.75,0.82,359.65,0,399,-0.04,0,0,0.84,92525.95,1.0,0.0,-0.0
2020-10-12 20:00:00,23.92,27.74,0.93,33.81,25.6,0.93,20.38,0,397,-0.04,0,0,0.92,92593.18,1.0,0.0,-0.0
2020-10-12 21:00:00,24.04,27.59,0.93,33.84,25.62,0.93,42.95,0,391,-0.04,0,0,0.91,92571.39,1.0,0.0,-0.0
2020-10-12 22:00:00,23.14,26.93,1.12,32.51,24.7,1.12,39.8,0,388,-0.04,0,0,0.94,92546.24,1.0,0.0,-0.0
2020-10-12 23:00:00,23.37,26.84,1.15,32.68,24.68,1.15,34.39,0,387,-0.04,0,0,0.92,92452.44,1.0,0.0,-0.0
2020-10-13 00:00:00,23.5,26.7,1.24,32.66,24.62,1.24,58.61,0,385,-0.04,0,0,0.9,92438.41,1.0,0.0,-0.0
2020-10-13 01:00:00,22.67,26.08,1.41,31.3,23.89,1.41,96.04,0,387,-0.04,0,0,0.92,92498.6,0.98,0.0,-0.0
2020-10-13 02:00:00,22.78,25.93,1.33,31.37,23.96,1.33,79.3,0,382,-0.04,0,0,0.91,92498.81,1.0,0.0,-0.0
2020-10-13 03:00:00,21.89,25.29,1.53,30.06,23.24,1.53,49.78,0,383,-0.04,0,0,0.93,92436.24,1.0,0.0,-0.0
2020-10-13 04:00:00,21.9,25.1,1.67,30.01,23.04,1.67,55.58,0,385,-0.04,0,0,0.93,92398.24,1.0,0.0,-0.0
2020-10-13 05:00:00,23.51,25.72,1.53,31.82,24.29,1.53,62.13,0,386,-0.04,0,0,0.85,92490.14,1.0,0.0,-0.0
2020-10-13 06:00:00,23.58,25.59,1.57,31.9,24.22,1.57,73.37,2,383,0.06,0,2,0.85,92530.22,1.0,0.0,-0.0
2020-10-13 07:00:00,24.35,25.89,1.99,33.14,24.07,1.99,69.78,79,388,16.54,92,63,0.84,92645.83,1.0,0.0,-0.0
2020-10-13 08:00:00,24.14,25.85,2.15,32.86,23.39,2.15,63.46,224,395,100.93,251,124,0.84,92666.96,1.0,0.0,-0.0
2020-10-13 09:00:00,24.03,25.98,2.57,32.99,23.2,2.57,71.33,330,402,106.3,179,224,0.86,92714.13,1.0,0.0,-0.0
2020-10-13 10:00:00,26.69,27.67,2.63,36.87,25.51,2.63,78.73,532,408,231.1,312,301,0.8,92668.7,1.0,0.02,-0.0
2020-10-13 11:00:00,29.04,29.33,2.54,40.36,27.45,2.54,76.85,647,411,346.83,416,300,0.74,92616.05,1.0,0.03,-0.0
2020-10-13 12:00:00,29.27,29.85,2.61,40.76,27.98,2.61,74.93,528,427,288.36,332,241,0.74,92530.18,1.0,0.31,-0.0
2020-10-13 13:00:00,29.95,30.62,2.55,41.31,28.57,2.55,67.86,572,420,348.25,416,224,0.71,92450.69,1.0,0.5,-0.0
2020-10-13 14:00:00,29.41,30.68,2.67,40.21,28.41,2.67,57.76,482,422,209.78,280,273,0.71,92379.64,1.0,0.04,-0.0
2020-10-13 15:00:00,27.99,30.17,2.33,38.24,28.22,2.33,58.07,366,417,166.23,275,200,0.74,92329.92,1.0,0.09,-0.0
2020-10-13 16:00:00,28.09,30.24,2.39,38.64,27.74,2.39,49.59,209,415,80.29,193,129,0.75,92339.09,0.99,0.12,-0.0
2020-10-13 17:00:00,28.19,30.18,2.19,38.68,27.09,2.19,38.49,78,412,24.69,127,54,0.75,92359.72,0.98,0.0,-0.0
2020-10-13 18:00:00,28.22,30.04,1.92,38.57,27.19,1.92,35.59,4,416,0.27,0,4,0.74,92394.2,0.97,0.0,-0.0
2020-10-13 19:00:00,27.23,29.37,1.68,37.52,27.37,1.68,38.44,0,405,-0.04,0,0,0.78,92436.98,0.99,0.0,-0.0
2020-10-13 20:00:00,24.28,27.71,1.68,34.37,25.06,1.68,43.02,0,393,-0.04,0,0,0.92,92553.14,1.0,0.0,-0.0
2020-10-13 21:00:00,24.3,27.51,1.68,34.33,24.89,1.68,52.84,0,392,-0.04,0,0,0.91,92582.73,1.0,0.0,-0.0
2020-10-13 22:00:00,23.59,26.95,1.66,33.25,24.21,1.66,57.08,0,390,-0.04,0,0,0.93,92608.81,1.0,0.0,-0.0
2020-10-13 23:00:00,23.4,26.65,1.63,32.91,24.05,1.63,62.45,0,391,-0.04,0,0,0.93,92584.14,1.0,0.03,-0.0
2020-10-14 00:00:00,23.66,26.57,1.6,33.12,24.05,1.6,68.12,0,381,-0.04,0,0,0.91,92557.88,0.99,0.0,-0.0
2020-10-14 01:00:00,23.0,26.05,1.68,32.08,23.65,1.68,68.88,0,388,-0.04,0,0,0.93,92544.25,0.98,0.0,-0.0
2020-10-14 02:00:00,22.76,25.73,1.99,31.54,23.5,1.99,66.72,0,390,-0.04,0,0,0.92,92471.34,1.0,0.0,-0.0
2020-10-14 03:00:00,22.58,25.45,2.04,30.84,23.09,2.04,60.49,0,389,-0.04,0,0,0.9,92511.24,1.0,0.0,-0.0
2020-10-14 04:00:00,22.82,25.39,2.18,30.98,23.17,2.18,64.43,0,394,-0.04,0,0,0.88,92482.22,1.0,0.0,-0.0
2020-10-14 05:00:00,24.37,26.0,2.29,32.6,24.45,2.29,66.66,0,392,-0.04,0,0,0.8,92513.0,0.93,0.0,-0.0
2020-10-14 06:00:00,24.46,25.89,2.39,32.7,24.44,2.39,67.87,2,391,0.06,0,2,0.8,92607.13,0.6,0.0,-0.0
2020-10-14 07:00:00,25.2,26.19,2.76,33.85,24.51,2.76,69.18,86,388,37.53,210,49,0.79,92665.28,0.44,0.0,-0.0
2020-10-14 08:00:00,25.4,26.4,3.19,34.22,24.37,3.19,70.8,251,396,146.34,366,105,0.79,92712.35,0.48,0.0,-0.0
2020-10-14 09:00:00,25.24,26.49,4.1,34.47,24.41,4.1,73.58,308,408,119.7,202,189,0.82,92765.98,0.78,0.0,-0.0
2020-10-14 10:00:00,27.47,27.97,4.89,36.68,26.26,4.89,76.44,530,412,339.83,461,190,0.72,92734.2,0.87,0.01,-0.0
2020-10-14 11:00:00,30.06,29.81,5.0,39.49,27.81,5.0,73.85,699,411,493.59,594,206,0.63,92692.38,0.74,0.0,-0.0
2020-10-14 12:00:00,30.16,30.51,5.1,39.05,27.87,5.1,70.88,790,411,612.74,710,178,0.6,92565.12,0.78,0.02,-0.0
2020-10-14 13:00:00,30.8,31.39,4.97,39.15,28.09,4.97,67.99,723,416,526.64,631,196,0.56,92488.85,0.85,0.02,-0.0
2020-10-14 14:00:00,30.46,31.6,4.54,39.07,27.84,4.54,66.54,570,413,418.26,562,153,0.58,92393.49,0.74,0.06,-0.0
2020-10-14 15:00:00,28.59,30.87,4.57,37.62,28.28,4.57,73.58,394,417,271.57,453,123,0.66,92379.62,0.85,0.18,-0.0
2020-10-14 16:00:00,28.57,30.83,3.27,37.93,27.55,3.27,79.41,166,419,67.12,163,100,0.68,92396.44,0.86,0.05,-0.0
2020-10-14 17:00:00,28.73,30.79,2.17,38.05,26.92,2.17,88.36,71,417,18.51,97,53,0.67,92430.8,0.92,0.02,-0.0
2020-10-14 18:00:00,29.07,30.8,1.73,38.39,27.49,1.73,80.0,2,421,0.06,0,3,0.66,92488.11,0.98,0.01,-0.0
2020-10-14 19:00:00,28.11,30.15,2.14,37.59,28.1,2.14,81.22,0,409,-0.04,0,0,0.7,92554.09,0.97,0.05,-0.0
2020-10-14 20:00:00,26.0,28.92,2.29,35.34,26.24,2.29,85.31,0,411,-0.04,0,0,0.79,92632.06,1.0,0.0,-0.0
2020-10-14 21:00:00,26.37,28.91,2.8,35.94,26.39,2.8,94.06,0,414,-0.04,0,0,0.78,92637.43,0.99,0.0,-0.0
2020-10-14 22:00:00,25.2,28.11,3.24,34.53,25.51,3.24,98.2,0,400,-0.04,0,0,0.83,92612.44,0.99,0.0,-0.0
2020-10-14 23:00:00,25.23,27.91,3.45,34.39,25.48,3.45,100.3,0,402,-0.04,0,0,0.81,92619.8,0.99,0.0,-0.0
2020-10-15 00:00:00,25.19,27.68,3.57,34.16,25.38,3.57,100.07,0,397,-0.04,0,0,0.81,92596.62,1.0,0.0,-0.0
2020-10-15 01:00:00,24.57,27.17,3.28,33.34,24.76,3.28,97.0,0,397,-0.04,0,0,0.83,92532.4,0.98,0.0,-0.0
2020-10-15 02:00:00,24.46,26.92,2.96,33.22,24.73,2.96,96.64,0,401,-0.04,0,0,0.83,92466.75,0.98,0.01,-0.0
2020-10-15 03:00:00,23.47,26.25,3.33,32.24,24.07,3.33,96.65,0,403,-0.04,0,0,0.88,92535.62,0.95,0.0,-0.0
2020-10-15 04:00:00,23.42,26.02,3.36,32.3,24.03,3.36,89.51,0,395,-0.04,0,0,0.89,92492.47,0.9,0.0,-0.0
2020-10-15 05:00:00,24.87,26.56,3.38,33.96,25.11,3.38,88.57,0,400,-0.04,0,0,0.83,92566.68,0.73,0.0,-0.0
2020-10-15 06:00:00,24.81,26.38,3.3,33.9,25.0,3.3,86.03,1,401,0.04,0,2,0.83,92611.4,0.81,0.01,-0.0
2020-10-15 07:00:00,25.39,26.6,3.45,34.7,25.18,3.45,87.18,62,414,17.21,97,45,0.81,92709.01,0.96,0.01,-0.0
2020-10-15 08:00:00,25.32,26.61,4.81,34.51,25.0,4.81,94.74,180,416,63.17,158,118,0.81,92761.55,0.93,0.12,-0.0
2020-10-15 09:00:00,25.02,26.61,5.26,34.13,24.8,5.26,100.01,304,416,143.56,244,161,0.82,92805.04,0.91,0.07,-0.0
2020-10-15 10:00:00,26.47,27.58,4.98,35.84,26.15,4.98,100.78,411,415,203.11,276,209,0.77,92792.15,0.91,0.13,-0.0
2020-10-15 11:00:00,28.43,28.94,4.7,38.44,27.19,4.7,105.18,531,420,295.74,357,236,0.71,92746.37,0.82,0.04,-0.0
2020-10-15 12:00:00,28.49,29.45,3.9,38.5,26.87,3.9,108.04,609,425,391.42,455,218,0.71,92676.34,0.66,0.23,-0.0
2020-10-15 13:00:00,28.35,29.71,3.61,38.25,26.68,3.61,99.3,491,418,334.76,403,157,0.71,92560.5,0.48,0.12,-0.0
2020-10-15 14:00:00,28.7,30.15,3.42,38.78,26.9,3.42,102.74,427,430,192.65,260,235,0.7,92503.02,0.67,0.13,-0.0
2020-10-15 15:00:00,26.92,29.43,3.25,36.88,27.45,3.25,108.6,332,424,193.4,324,139,0.78,92452.09,0.61,0.23,-0.0
2020-10-15 16:00:00,27.12,29.55,2.21,37.23,27.05,2.21,91.66,215,412,122.78,301,93,0.77,92436.23,0.61,0.07,-0.0
2020-10-15 17:00:00,27.14,29.47,1.5,37.29,26.49,1.5,96.63,79,414,35.12,188,44,0.77,92478.76,0.59,0.03,-0.0
2020-10-15 18:00:00,27.16,29.31,1.97,37.22,26.68,1.97,83.8,2,410,0.26,0,2,0.77,92477.05,0.63,0.0,-0.0
2020-10-15 19:00:00,26.6,28.87,1.82,36.59,26.93,1.82,90.96,0,418,-0.04,0,0,0.79,92552.52,0.64,0.0,-0.0
2020-10-15 20:00:00,24.47,27.63,1.82,34.18,25.29,1.82,93.41,0,403,-0.04,0,0,0.88,92646.98,0.7,0.0,-0.0
2020-10-15 21:00:00,24.62,27.52,1.95,34.34,25.28,1.95,103.33,0,405,-0.04,0,0,0.88,92676.0,0.88,0.0,-0.0
2020-10-15 22:00:00,23.71,26.87,1.92,33.37,24.6,1.92,109.05,0,396,-0.04,0,0,0.92,92672.21,0.97,0.01,-0.0
2020-10-15 23:00:00,23.84,26.75,1.93,33.53,24.58,1.93,118.37,0,401,-0.04,0,0,0.92,92675.89,0.98,0.01,-0.0
2020-10-16 00:00:00,23.88,26.58,1.96,33.54,24.6,1.96,125.16,0,392,-0.04,0,0,0.91,92650.57,1.0,0.0,-0.0
2020-10-16 01:00:00,23.36,26.14,1.86,32.97,24.19,1.86,126.11,0,396,-0.04,0,0,0.94,92608.61,0.93,0.01,-0.0
2020-10-16 02:00:00,23.56,26.07,1.68,33.15,24.33,1.68,121.06,0,398,-0.04,0,0,0.93,92563.15,0.93,0.0,-0.0
2020-10-16 03:00:00,22.6,25.44,1.68,31.58,23.6,1.68,121.65,0,403,-0.04,0,0,0.94,92569.54,0.9,0.0,-0.0
2020-10-16 04:00:00,22.49,25.21,1.71,31.52,23.61,1.71,111.35,0,393,-0.04,0,0,0.95,92578.49,0.82,0.0,-0.0
2020-10-16 05:00:00,23.86,25.73,1.66,33.37,24.7,1.66,101.81,0,392,-0.04,0,0,0.9,92627.47,0.33,0.0,-0.0
2020-10-16 06:00:00,24.0,25.66,1.82,33.53,24.58,1.82,95.36,1,396,0.06,0,2,0.9,92637.45,0.24,0.0,-0.0
2020-10-16 07:00:00,24.7,25.94,2.14,34.56,24.56,2.14,95.27,83,390,33.44,191,50,0.88,92756.54,0.24,0.0,-0.0
2020-10-16 08:00:00,24.86,26.11,3.17,34.31,24.23,3.17,107.93,234,404,102.69,259,131,0.85,92808.21,0.3,0.04,-0.0
2020-10-16 09:00:00,24.8,26.37,3.12,34.11,24.19,3.12,107.55,429,409,261.11,446,168,0.84,92843.56,0.29,0.08,-0.0
2020-10-16 10:00:00,26.13,27.36,3.26,36.19,25.7,3.26,103.7,500,407,307.75,420,193,0.82,92822.1,0.21,0.05,-0.0
2020-10-16 11:00:00,28.52,29.09,3.15,39.61,27.61,3.15,103.57,696,410,521.68,633,174,0.76,92774.86,0.32,0.04,-0.0
2020-10-16 12:00:00,28.26,29.44,2.86,39.22,27.97,2.86,103.93,636,413,461.65,539,175,0.76,92707.95,0.46,0.19,-0.0
2020-10-16 13:00:00,28.59,30.14,2.64,38.67,28.14,2.64,103.69,710,422,503.96,609,206,0.71,92629.77,0.55,0.13,-0.0
2020-10-16 14:00:00,29.33,30.93,2.43,38.94,28.38,2.43,101.53,592,427,408.21,554,184,0.66,92530.94,0.42,0.15,-0.0
2020-10-16 15:00:00,26.63,29.75,2.07,36.92,28.33,2.07,87.35,341,423,202.04,341,140,0.81,92518.97,0.63,1.16,-0.0
2020-10-16 16:00:00,26.86,29.89,1.88,37.29,27.67,1.88,83.56,243,407,141.38,350,102,0.8,92511.61,0.75,0.43,-0.0
2020-10-16 17:00:00,27.14,29.91,1.1,38.24,26.94,1.1,45.67,67,412,29.3,160,38,0.82,92531.59,0.69,0.14,-0.0
2020-10-16 18:00:00,26.98,29.65,1.27,37.51,27.05,1.27,85.91,2,409,0.26,0,2,0.8,92574.47,0.69,0.01,-0.0
2020-10-16 19:00:00,26.6,29.25,1.54,36.91,27.43,1.54,90.91,0,397,-0.04,0,0,0.81,92649.06,0.74,0.01,-0.0
2020-10-16 20:00:00,24.43,27.99,1.56,34.08,25.41,1.56,116.32,0,409,-0.04,0,0,0.88,92727.3,0.54,0.0,-0.0
2020-10-16 21:00:00,24.59,27.89,1.39,34.33,25.48,1.39,119.62,0,410,-0.04,0,0,0.88,92741.91,0.43,0.0,-0.0
2020-10-16 22:00:00,23.58,27.19,1.4,33.0,24.75,1.4,122.95,0,401,-0.04,0,0,0.91,92756.17,0.18,0.0,-0.0
2020-10-16 23:00:00,23.3,26.84,1.49,32.59,24.64,1.49,124.3,0,389,-0.04,0,0,0.92,92751.93,0.11,0.0,-0.0
2020-10-17 00:00:00,23.26,26.63,1.43,32.34,24.5,1.43,124.84,0,396,-0.04,0,0,0.91,92739.45,0.07,0.0,-0.0
2020-10-17 01:00:00,22.75,26.18,1.36,31.65,24.07,1.36,121.58,0,392,-0.04,0,0,0.93,92704.97,0.11,0.0,-0.0
2020-10-17 02:00:00,22.69,25.95,1.21,31.51,23.96,1.21,110.52,0,390,-0.04,0,0,0.93,92659.4,0.09,0.0,-0.0
2020-10-17 03:00:00,22.14,25.5,1.39,31.24,23.61,1.39,104.7,0,390,-0.04,0,0,0.98,92696.65,0.11,0.0,-0.0
2020-10-17 04:00:00,22.21,25.34,1.47,31.27,23.63,1.47,101.68,0,384,-0.04,0,0,0.97,92670.71,0.1,0.0,-0.0
2020-10-17 05:00:00,23.87,25.98,1.4,33.24,24.91,1.4,97.97,0,387,-0.04,0,0,0.9,92722.25,0.09,0.0,-0.0
2020-10-17 06:00:00,23.9,25.84,1.46,33.26,24.77,1.46,97.73,1,387,0.06,0,2,0.89,92771.21,0.09,0.0,-0.0
2020-10-17 07:00:00,24.66,26.14,1.81,34.75,24.57,1.81,100.66,90,385,42.71,247,48,0.89,92848.9,0.13,0.0,-0.0
2020-10-17 08:00:00,24.52,26.16,2.58,34.18,23.96,2.58,115.47,235,400,136.97,348,99,0.88,92919.57,0.27,0.08,-0.0
